lon,lat,elev,exp,slope,veg
711.0688562,915.7780908,1649,41,2,8
714.5791487,915.7780908,1647,139,3,6
718.0894412,915.7780908,1280,31,0,6
721.5997337,915.7780908,1269,349,28,2
725.1100262,915.7780908,1163,257,33,6
728.6203187,915.7780908,913,324,4,2
732.1306112,915.7780908,1280,-1,0,2
735.6409037,915.7780908,1098,103,1,2
739.1511962,915.7780908,1053,49,12,2
742.6614887,915.7780908,1002,293,19,1
746.1717812,915.7780908,1034,27,2,1
749.6820737,915.7780908,915,125,2,1
753.1923662,915.7780908,926,339,2,9
756.7026587,915.7780908,852,288,1,1
760.2129512,915.7780908,914,356,1,1
763.7232437,915.7780908,862,48,1,1
767.2335362,915.7780908,679,100,31,1
770.7438287,915.7780908,853,203,0,1
774.2541212,915.7780908,497,163,16,8
777.7644137,915.7780908,536,204,22,8
781.2747062,915.7780908,848,292,3,1
784.7849987,915.7780908,958,318,7,2
788.2952912,915.7780908,1191,31,22,2
690.0071012,913.2336258,1541,352,7,7
693.5173937,913.2336258,1206,142,17,6
697.0276862,913.2336258,1522,39,12,6
700.5379787,913.2336258,1443,316,31,4
704.0482712,913.2336258,1250,61,18,6
707.5585637,913.2336258,1165,193,13,6
711.0688562,913.2336258,1692,204,20,6
714.5791487,913.2336258,1707,342,0,8
718.0894412,913.2336258,1730,34,6,8
721.5997337,913.2336258,1381,22,16,6
725.1100262,913.2336258,1297,41,14,6
728.6203187,913.2336258,1462,207,0,2
732.1306112,913.2336258,1268,141,19,2
735.6409037,913.2336258,1222,92,2,2
739.1511962,913.2336258,1155,131,8,1
742.6614887,913.2336258,1097,-1,0,1
746.1717812,913.2336258,1070,50,2,1
749.6820737,913.2336258,998,57,10,1
753.1923662,913.2336258,982,18,1,1
756.7026587,913.2336258,978,7,1,1
760.2129512,913.2336258,976,27,0,1
763.7232437,913.2336258,944,36,1,1
767.2335362,913.2336258,913,89,9,1
770.7438287,913.2336258,694,105,20,8
774.2541212,913.2336258,837,15,12,8
777.7644137,913.2336258,322,57,29,8
781.2747062,913.2336258,711,268,29,8
784.7849987,913.2336258,984,154,17,8
788.2952912,913.2336258,1174,317,22,1
690.0071012,910.6891608,1585,45,0,7
693.5173937,910.6891608,1165,320,10,6
697.0276862,910.6891608,1282,339,10,6
700.5379787,910.6891608,1642,236,7,4
704.0482712,910.6891608,1707,135,0,7
707.5585637,910.6891608,1563,356,13,7
711.0688562,910.6891608,1341,74,1,6
714.5791487,910.6891608,1520,248,18,7
718.0894412,910.6891608,1737,131,10,8
721.5997337,910.6891608,1365,342,24,6
725.1100262,910.6891608,1374,120,31,6
728.6203187,910.6891608,1503,52,11,2
732.1306112,910.6891608,1467,38,5,6
735.6409037,910.6891608,1154,11,4,1
739.1511962,910.6891608,1258,25,5,7
742.6614887,910.6891608,1092,356,7,1
746.1717812,910.6891608,973,252,4,1
749.6820737,910.6891608,1010,60,16,1
753.1923662,910.6891608,1063,17,2,1
756.7026587,910.6891608,1052,30,1,1
760.2129512,910.6891608,1029,325,1,1
763.7232437,910.6891608,976,-1,0,1
767.2335362,910.6891608,896,305,28,1
770.7438287,910.6891608,738,316,41,8
774.2541212,910.6891608,914,-1,0,1
777.7644137,910.6891608,636,139,17,8
781.2747062,910.6891608,328,274,25,1
784.7849987,910.6891608,789,252,14,8
788.2952912,910.6891608,1105,173,19,1
791.8055837,910.6891608,1440,309,7,6
690.0071012,908.1446958,1353,115,13,6
693.5173937,908.1446958,1556,248,17,4
697.0276862,908.1446958,1463,81,18,4
700.5379787,908.1446958,1524,126,3,4
704.0482712,908.1446958,1460,124,2,5
707.5585637,908.1446958,1768,-1,0,4
711.0688562,908.1446958,1609,260,25,4
714.5791487,908.1446958,1662,11,15,6
718.0894412,908.1446958,1826,216,4,5
721.5997337,908.1446958,1754,105,14,2
725.1100262,908.1446958,1768,-1,0,2
728.6203187,908.1446958,1683,5,7,1
732.1306112,908.1446958,1484,127,17,1
735.6409037,908.1446958,1463,207,0,7
739.1511962,908.1446958,1219,115,6,7
742.6614887,908.1446958,1341,27,0,1
746.1717812,908.1446958,1173,41,5,7
749.6820737,908.1446958,1155,59,4,1
753.1923662,908.1446958,1108,350,2,7
756.7026587,908.1446958,1097,-1,0,1
760.2129512,908.1446958,1045,58,1,1
763.7232437,908.1446958,914,51,0,1
767.2335362,908.1446958,854,41,1,1
770.7438287,908.1446958,934,47,12,1
774.2541212,908.1446958,917,72,0,1
777.7644137,908.1446958,611,101,23,1
781.2747062,908.1446958,602,297,22,8
784.7849987,908.1446958,877,338,19,2
788.2952912,908.1446958,920,55,16,6
791.8055837,908.1446958,1258,49,23,6
690.0071012,905.6002308,1708,283,7,2
693.5173937,905.6002308,1768,149,3,4
697.0276862,905.6002308,1825,23,15,4
700.5379787,905.6002308,1701,88,15,2
704.0482712,905.6002308,1475,208,11,6
707.5585637,905.6002308,1612,263,20,6
711.0688562,905.6002308,1833,210,13,4
714.5791487,905.6002308,1831,110,7,2
718.0894412,905.6002308,1680,137,16,2
721.5997337,905.6002308,1735,196,21,2
725.1100262,905.6002308,1447,143,18,2
728.6203187,905.6002308,1353,168,11,2
732.1306112,905.6002308,1549,205,19,2
735.6409037,905.6002308,1523,347,1,1
739.1511962,905.6002308,1456,73,3,1
742.6614887,905.6002308,1361,54,9,1
746.1717812,905.6002308,1363,75,13,1
749.6820737,905.6002308,1219,-1,0,7
753.1923662,905.6002308,1189,56,1,7
756.7026587,905.6002308,1148,72,3,1
760.2129512,905.6002308,1097,-1,0,1
763.7232437,905.6002308,1073,32,2,1
767.2335362,905.6002308,934,123,20,1
770.7438287,905.6002308,993,32,1,1
774.2541212,905.6002308,857,145,19,1
777.7644137,905.6002308,243,272,7,1
781.2747062,905.6002308,747,263,26,1
784.7849987,905.6002308,1348,295,7,2
788.2952912,905.6002308,1293,255,17,7
682.9865162,903.0557658,1592,188,4,6
686.4968087,903.0557658,1524,166,8,4
690.0071012,903.0557658,1340,158,1,2
693.5173937,903.0557658,1320,230,24,6
697.0276862,903.0557658,1219,262,0,6
700.5379787,903.0557658,1452,72,16,2
704.0482712,903.0557658,1090,178,4,6
707.5585637,903.0557658,1456,134,18,2
711.0688562,903.0557658,1410,199,25,6
714.5791487,903.0557658,1623,151,13,6
718.0894412,903.0557658,1462,136,27,6
721.5997337,903.0557658,1572,109,22,7
725.1100262,903.0557658,1551,175,18,6
728.6203187,903.0557658,1152,10,21,2
732.1306112,903.0557658,1112,314,31,2
735.6409037,903.0557658,1328,132,20,2
739.1511962,903.0557658,1090,120,25,2
742.6614887,903.0557658,1245,139,11,2
746.1717812,903.0557658,1286,269,11,2
749.6820737,903.0557658,1172,240,6,7
753.1923662,903.0557658,1172,226,13,7
756.7026587,903.0557658,1188,66,0,2
760.2129512,903.0557658,1158,281,0,1
763.7232437,903.0557658,1129,48,3,1
767.2335362,903.0557658,1035,92,4,1
770.7438287,903.0557658,756,13,15,8
774.2541212,903.0557658,306,135,7,1
777.7644137,903.0557658,381,275,9,8
781.2747062,903.0557658,912,323,19,1
784.7849987,903.0557658,1450,316,20,2
788.2952912,903.0557658,1476,272,14,6
675.9659312,900.5113008,1529,333,14,2
682.9865162,900.5113008,1638,88,21,4
686.4968087,900.5113008,1219,214,7,6
690.0071012,900.5113008,1252,172,17,4
693.5173937,900.5113008,1107,91,38,6
697.0276862,900.5113008,1468,256,16,4
700.5379787,900.5113008,1346,139,13,7
704.0482712,900.5113008,1136,75,33,6
707.5585637,900.5113008,1219,128,19,6
711.0688562,900.5113008,1032,117,9,6
714.5791487,900.5113008,1359,106,26,2
718.0894412,900.5113008,1278,250,24,2
721.5997337,900.5113008,1770,325,2,3
725.1100262,900.5113008,1056,66,19,6
728.6203187,900.5113008,1004,102,18,1
732.1306112,900.5113008,1162,262,20,2
735.6409037,900.5113008,1106,139,10,5
739.1511962,900.5113008,781,75,30,7
742.6614887,900.5113008,1097,271,3,2
746.1717812,900.5113008,803,206,16,1
749.6820737,900.5113008,908,253,5,2
753.1923662,900.5113008,1280,-1,0,7
756.7026587,900.5113008,1100,195,2,2
760.2129512,900.5113008,849,241,21,1
763.7232437,900.5113008,1009,180,17,2
767.2335362,900.5113008,1081,172,22,1
770.7438287,900.5113008,417,104,33,1
774.2541212,900.5113008,304,-1,0,1
777.7644137,900.5113008,341,240,29,8
781.2747062,900.5113008,801,188,37,7
784.7849987,900.5113008,1195,308,31,1
788.2952912,900.5113008,1585,90,0,6
675.9659312,897.9668358,1396,182,4,2
679.4762237,897.9668358,1480,321,16,4
682.9865162,897.9668358,1615,184,11,4
686.4968087,897.9668358,1486,229,11,4
690.0071012,897.9668358,1424,302,22,4
693.5173937,897.9668358,942,101,28,6
697.0276862,897.9668358,1585,342,0,6
700.5379787,897.9668358,1063,125,14,2
704.0482712,897.9668358,1051,177,41,6
707.5585637,897.9668358,1039,152,23,3
711.0688562,897.9668358,1034,275,15,1
714.5791487,897.9668358,855,329,0,2
718.0894412,897.9668358,1526,207,8,2
721.5997337,897.9668358,1363,75,9,6
725.1100262,897.9668358,1286,149,4,5
728.6203187,897.9668358,731,105,3,7
732.1306112,897.9668358,1003,240,7,2
735.6409037,897.9668358,855,153,5,3
739.1511962,897.9668358,726,122,23,1
742.6614887,897.9668358,738,192,21,1
746.1717812,897.9668358,545,204,0,8
749.6820737,897.9668358,803,148,18,8
753.1923662,897.9668358,850,224,23,1
756.7026587,897.9668358,631,182,11,1
760.2129512,897.9668358,518,247,14,1
763.7232437,897.9668358,396,210,27,1
767.2335362,897.9668358,563,135,16,1
770.7438287,897.9668358,304,117,0,1
774.2541212,897.9668358,733,337,7,8
777.7644137,897.9668358,555,135,17,8
781.2747062,897.9668358,668,266,24,8
784.7849987,897.9668358,955,164,29,1
788.2952912,897.9668358,1523,267,6,6
675.9659312,895.4223708,1680,177,17,2
679.4762237,895.4223708,1391,322,21,7
682.9865162,895.4223708,1614,87,23,7
686.4968087,895.4223708,1587,324,1,4
690.0071012,895.4223708,1579,39,20,4
693.5173937,895.4223708,1092,44,31,6
697.0276862,895.4223708,1304,322,22,2
700.5379787,895.4223708,1503,140,11,2
704.0482712,895.4223708,1426,122,16,6
707.5585637,895.4223708,1127,15,25,2
711.0688562,895.4223708,731,315,0,1
714.5791487,895.4223708,1272,307,5,6
718.0894412,895.4223708,1212,162,5,1
721.5997337,895.4223708,1142,126,6,6
725.1100262,895.4223708,1091,183,8,5
728.6203187,895.4223708,1039,74,4,1
732.1306112,895.4223708,813,243,22,1
735.6409037,895.4223708,557,152,18,8
739.1511962,895.4223708,429,330,7,8
742.6614887,895.4223708,753,8,29,8
746.1717812,895.4223708,731,328,17,8
749.6820737,895.4223708,677,333,12,8
753.1923662,895.4223708,367,54,11,8
756.7026587,895.4223708,365,180,0,8
760.2129512,895.4223708,708,351,26,8
763.7232437,895.4223708,903,41,26,8
767.2335362,895.4223708,848,323,13,2
770.7438287,895.4223708,318,326,20,8
774.2541212,895.4223708,757,316,31,8
777.7644137,895.4223708,644,83,22,8
781.2747062,895.4223708,579,153,23,8
784.7849987,895.4223708,719,304,20,1
788.2952912,895.4223708,1222,157,8,1
675.9659312,892.8779058,1462,80,17,8
679.4762237,892.8779058,1313,232,23,2
682.9865162,892.8779058,1406,105,25,2
686.4968087,892.8779058,1444,108,20,7
690.0071012,892.8779058,1451,249,11,7
693.5173937,892.8779058,1335,78,22,6
697.0276862,892.8779058,977,256,24,2
700.5379787,892.8779058,1110,62,25,6
704.0482712,892.8779058,1203,123,5,6
707.5585637,892.8779058,1205,259,14,6
711.0688562,892.8779058,950,80,11,6
714.5791487,892.8779058,1158,-1,0,2
718.0894412,892.8779058,1098,174,0,6
721.5997337,892.8779058,1086,180,1,7
725.1100262,892.8779058,953,99,11,1
728.6203187,892.8779058,897,228,4,1
732.1306112,892.8779058,499,124,8,8
735.6409037,892.8779058,897,267,21,1
739.1511962,892.8779058,828,294,20,1
742.6614887,892.8779058,750,314,34,2
746.1717812,892.8779058,965,265,23,1
749.6820737,892.8779058,1138,25,10,1
753.1923662,892.8779058,816,255,22,8
756.7026587,892.8779058,871,331,23,8
760.2129512,892.8779058,1033,87,18,8
763.7232437,892.8779058,505,310,7,8
767.2335362,892.8779058,411,75,18,8
770.7438287,892.8779058,930,155,9,8
774.2541212,892.8779058,1245,308,10,1
777.7644137,892.8779058,667,51,18,8
781.2747062,892.8779058,304,191,0,8
784.7849987,892.8779058,615,306,14,8
788.2952912,892.8779058,927,193,18,1
672.4556387,890.3334408,1694,55,19,5
675.9659312,890.3334408,1637,264,20,3
679.4762237,890.3334408,1131,56,27,2
682.9865162,890.3334408,1400,96,25,3
686.4968087,890.3334408,1102,128,23,6
690.0071012,890.3334408,1402,47,5,6
693.5173937,890.3334408,1297,191,10,6
697.0276862,890.3334408,1024,49,25,2
700.5379787,890.3334408,1019,41,23,6
704.0482712,890.3334408,928,27,20,5
707.5585637,890.3334408,758,219,17,1
711.0688562,890.3334408,848,107,21,5
714.5791487,890.3334408,937,223,5,1
718.0894412,890.3334408,1047,130,2,1
721.5997337,890.3334408,1021,205,8,1
725.1100262,890.3334408,1036,-1,0,1
728.6203187,890.3334408,658,116,22,1
732.1306112,890.3334408,939,271,11,2
735.6409037,890.3334408,887,108,21,2
739.1511962,890.3334408,791,290,23,2
742.6614887,890.3334408,864,249,28,1
746.1717812,890.3334408,1200,290,1,2
749.6820737,890.3334408,896,338,29,2
753.1923662,890.3334408,1137,351,13,1
756.7026587,890.3334408,872,92,19,8
760.2129512,890.3334408,742,316,26,8
763.7232437,890.3334408,852,124,19,8
767.2335362,890.3334408,618,340,38,8
770.7438287,890.3334408,961,58,23,8
774.2541212,890.3334408,1120,259,27,1
777.7644137,890.3334408,895,57,21,8
781.2747062,890.3334408,553,147,28,8
784.7849987,890.3334408,694,226,25,8
788.2952912,890.3334408,826,212,13,8
668.9453462,887.7889758,1666,110,17,5
672.4556387,887.7889758,1356,103,24,2
675.9659312,887.7889758,1541,193,16,2
679.4762237,887.7889758,1323,40,29,8
682.9865162,887.7889758,1016,45,34,2
686.4968087,887.7889758,853,170,5,6
690.0071012,887.7889758,853,0,0,6
693.5173937,887.7889758,800,180,19,2
697.0276862,887.7889758,1205,321,17,7
700.5379787,887.7889758,1286,54,1,2
704.0482712,887.7889758,1221,345,3,6
707.5585637,887.7889758,1120,35,7,6
711.0688562,887.7889758,1072,357,4,6
714.5791487,887.7889758,934,63,6,5
718.0894412,887.7889758,978,147,13,1
721.5997337,887.7889758,870,150,4,1
725.1100262,887.7889758,657,164,13,1
728.6203187,887.7889758,609,243,16,1
732.1306112,887.7889758,998,292,3,1
735.6409037,887.7889758,1119,281,9,5
739.1511962,887.7889758,1133,290,16,5
742.6614887,887.7889758,1164,258,17,2
746.1717812,887.7889758,1196,353,5,2
749.6820737,887.7889758,1169,51,10,1
753.1923662,887.7889758,969,85,14,2
756.7026587,887.7889758,548,214,3,8
760.2129512,887.7889758,1161,309,22,8
763.7232437,887.7889758,864,145,21,8
767.2335362,887.7889758,985,26,25,8
770.7438287,887.7889758,1197,28,23,1
774.2541212,887.7889758,1183,275,24,2
777.7644137,887.7889758,994,69,21,2
781.2747062,887.7889758,666,14,13,8
784.7849987,887.7889758,304,-1,0,8
788.2952912,887.7889758,790,237,16,1
791.8055837,887.7889758,1089,241,23,1
672.4556387,885.2445108,1336,55,21,5
675.9659312,885.2445108,1215,285,9,2
679.4762237,885.2445108,1327,240,31,2
682.9865162,885.2445108,1098,59,21,2
686.4968087,885.2445108,1277,255,9,7
690.0071012,885.2445108,1429,16,5,7
693.5173937,885.2445108,1410,12,9,6
697.0276862,885.2445108,1420,87,4,7
700.5379787,885.2445108,1280,215,1,1
704.0482712,885.2445108,1234,170,7,6
707.5585637,885.2445108,1235,94,1,6
711.0688562,885.2445108,1159,108,0,6
714.5791487,885.2445108,1010,63,10,5
718.0894412,885.2445108,940,335,14,5
721.5997337,885.2445108,834,38,10,1
725.1100262,885.2445108,747,359,16,8
728.6203187,885.2445108,967,211,18,2
732.1306112,885.2445108,1204,333,7,6
735.6409037,885.2445108,1202,77,12,7
739.1511962,885.2445108,1284,306,0,7
742.6614887,885.2445108,1253,327,3,2
746.1717812,885.2445108,1273,0,1,2
749.6820737,885.2445108,1280,-1,0,2
753.1923662,885.2445108,802,169,23,8
756.7026587,885.2445108,904,308,15,8
760.2129512,885.2445108,859,98,26,8
763.7232437,885.2445108,1067,300,10,8
767.2335362,885.2445108,683,198,17,8
770.7438287,885.2445108,1254,242,25,1
774.2541212,885.2445108,1469,27,2,1
777.7644137,885.2445108,1307,250,20,2
781.2747062,885.2445108,1232,96,22,2
784.7849987,885.2445108,726,16,31,8
788.2952912,885.2445108,811,329,14,1
791.8055837,885.2445108,1102,258,18,1
672.4556387,882.7000458,1522,57,26,3
675.9659312,882.7000458,1094,342,1,7
679.4762237,882.7000458,1039,330,6,4
682.9865162,882.7000458,1278,55,12,4
686.4968087,882.7000458,1442,349,7,7
690.0071012,882.7000458,1539,36,1,7
693.5173937,882.7000458,1400,100,6,2
697.0276862,882.7000458,1310,145,11,6
700.5379787,882.7000458,1234,113,7,2
704.0482712,882.7000458,1108,254,17,6
707.5585637,882.7000458,1181,76,7,6
711.0688562,882.7000458,1022,206,8,5
714.5791487,882.7000458,1097,-1,0,1
718.0894412,882.7000458,1099,191,2,1
721.5997337,882.7000458,548,108,0,8
725.1100262,882.7000458,914,44,13,2
728.6203187,882.7000458,951,220,31,1
732.1306112,882.7000458,1153,249,5,1
735.6409037,882.7000458,1280,135,0,2
739.1511962,882.7000458,1322,311,1,2
742.6614887,882.7000458,1320,346,1,2
746.1717812,882.7000458,1280,135,0,2
749.6820737,882.7000458,917,102,11,8
753.1923662,882.7000458,787,280,23,8
756.7026587,882.7000458,1195,220,20,1
760.2129512,882.7000458,1283,70,20,2
763.7232437,882.7000458,1174,296,17,2
767.2335362,882.7000458,1134,300,22,1
770.7438287,882.7000458,915,77,21,1
774.2541212,882.7000458,1404,226,16,1
777.7644137,882.7000458,1403,135,2,2
781.2747062,882.7000458,1057,18,32,2
784.7849987,882.7000458,526,70,18,1
788.2952912,882.7000458,724,219,24,1
791.8055837,882.7000458,1141,260,19,8
823.3982162,882.7000458,1442,98,3,6
672.4556387,880.1555808,1335,358,7,2
675.9659312,880.1555808,1376,241,11,6
679.4762237,880.1555808,1464,76,13,4
682.9865162,880.1555808,1402,70,1,4
686.4968087,880.1555808,1585,-1,0,4
690.0071012,880.1555808,1291,166,22,2
693.5173937,880.1555808,1249,171,16,6
697.0276862,880.1555808,1089,129,21,1
700.5379787,880.1555808,1074,104,10,5
704.0482712,880.1555808,1151,228,4,6
707.5585637,880.1555808,1032,139,7,6
711.0688562,880.1555808,737,165,29,1
714.5791487,880.1555808,648,350,34,1
718.0894412,880.1555808,632,58,20,1
721.5997337,880.1555808,591,226,29,1
725.1100262,880.1555808,1053,305,6,1
728.6203187,880.1555808,746,91,32,1
732.1306112,880.1555808,1216,60,12,2
735.6409037,880.1555808,1275,302,5,1
739.1511962,880.1555808,1359,27,0,2
742.6614887,880.1555808,1341,-1,0,7
746.1717812,880.1555808,1199,199,19,7
749.6820737,880.1555808,1163,312,28,1
753.1923662,880.1555808,1211,58,13,2
756.7026587,880.1555808,1322,335,13,1
760.2129512,880.1555808,1457,83,12,2
763.7232437,880.1555808,1385,205,15,1
767.2335362,880.1555808,1159,311,11,1
770.7438287,880.1555808,1329,271,22,8
774.2541212,880.1555808,1262,276,23,1
777.7644137,880.1555808,1440,52,28,2
781.2747062,880.1555808,1131,42,29,8
784.7849987,880.1555808,675,182,4,8
788.2952912,880.1555808,537,55,30,9
791.8055837,880.1555808,791,234,18,1
795.3158762,880.1555808,1140,241,17,9
809.3570462,880.1555808,1141,268,15,1
812.8673387,880.1555808,1254,194,16,1
816.3776312,880.1555808,1363,19,10,2
819.8879237,880.1555808,1381,250,12,7
823.3982162,880.1555808,1402,135,0,7
668.9453462,877.6111158,1707,225,0,4
672.4556387,877.6111158,1594,86,3,4
675.9659312,877.6111158,1462,329,0,6
679.4762237,877.6111158,1472,124,11,4
682.9865162,877.6111158,1607,283,9,2
686.4968087,877.6111158,1539,127,3,2
690.0071012,877.6111158,1456,121,8,7
693.5173937,877.6111158,1090,134,25,5
697.0276862,877.6111158,867,328,26,6
700.5379787,877.6111158,839,29,28,6
704.0482712,877.6111158,879,210,25,1
707.5585637,877.6111158,724,276,32,6
711.0688562,877.6111158,1035,270,9,5
714.5791487,877.6111158,1105,52,1,5
718.0894412,877.6111158,728,281,36,1
721.5997337,877.6111158,917,98,19,1
725.1100262,877.6111158,1187,302,11,1
728.6203187,877.6111158,911,30,10,2
732.1306112,877.6111158,1041,136,45,2
735.6409037,877.6111158,1149,204,24,1
739.1511962,877.6111158,1306,330,5,5
742.6614887,877.6111158,1341,-1,0,5
746.1717812,877.6111158,792,63,0,1
749.6820737,877.6111158,1347,6,3,2
753.1923662,877.6111158,1268,211,22,1
756.7026587,877.6111158,1462,18,0,6
760.2129512,877.6111158,1388,150,15,6
763.7232437,877.6111158,1331,107,17,6
767.2335362,877.6111158,1557,233,15,6
770.7438287,877.6111158,1615,-1,0,8
