lon,lat,yr,mo,day,size,elev,slope,aspect,dia,veg9
607.637,782.9266,88,8,11,0.3,1730,6,117,863,8
635.2569,782.9266,88,8,11,0.1,1957,2,223,863,4
601.2068,782.0026,88,8,11,0.1,1733,4,151,863,6
655.9685,782.3143,88,8,11,2,1171,2,187,863,7
611.3378,781.0787,88,8,11,0.1,1491,6,7.01,863,5
616.862,781.0787,88,8,11,0.1,1684,4,15,863,8
635.3023,779.2197,88,8,11,0.1,2059,1,356,863,6
603.1225,774.9563,88,8,11,0.3,1781,4,306,863,6
599.4665,772.908,88,8,11,0.1,1825,4,43,863,6
600.3878,772.5407,88,8,11,0.1,1828,2,29,863,7
603.5303,772.1733,88,8,11,0.2,1847,7,109,863,8
604.8143,771.9841,88,8,11,0.1,1906,6,133,863,4
604.4561,771.4275,88,8,11,0.2,1838,6,112,863,7
605.5675,770.8709,88,8,11,0.5,1708,3,86,863,7
592.6757,770.5036,88,8,11,7,1255,6,71,863,5
607.2293,770.5036,88,8,11,0.2,1587,3,265,863,7
594.1671,769.5685,88,8,11,0.4,1426,6,98,863,7
592.1357,769.3904,88,8,11,0.5,1326,7,140,863,5
589.3773,769.0119,88,8,11,0.2,1487,6,18,863,5
636.5359,768.6446,88,8,11,0.1,2386,12,65,863,4
633.7842,767.7206,88,8,11,20,1829,16,254,863,4
590.7138,765.1158,88,8,11,3,1761,7,127,863,7
568.0698,764.0027,88,8,11,1.1,1524,3,189,863,6
633.8096,764.6817,88,8,11,0.1,2259,3,185,863,4
600.675,763.8245,88,8,11,0.1,1270,12,34,863,5
637.5091,764.0027,88,8,11,0.1,2327,15,80,863,4
592.2065,763.0787,88,8,11,4,1695,12,79,863,4
594.419,762.8895,88,8,11,0.5,1604,9,41,863,6
638.8133,763.0787,88,8,11,0.1,2146,2,191,863,4
631.0835,762.5221,88,8,11,0.1,2292,4,131,863,4
604.946,760.485,88,8,11,0.4,1524,7,354,863,6
605.1382,760.1066,88,8,11,0.3,1543,6,344,863,6
569.5893,759.3719,88,8,11,0.1,1453,7,243,863,6
612.5167,759.55,88,8,11,0.1,1407,2,16,863,2
599.6263,758.8153,88,8,11,0.3,1668,2,244,863,6
585.2717,757.5129,88,8,11,0.1,1994,10,63,863,6
604.8342,754.7299,88,8,11,0.5,1653,4,43,863,6
628.2242,754.7299,88,8,11,0.1,1674,3,190,863,6
578.5178,751.3904,88,8,11,0.1,1530,7,242,863,6
531.1984,747.4943,88,8,11,0.1,1409,9,31,863,6
640.8344,748.4183,88,8,11,0.1,1425,4,60,863,5
532.5284,744.9006,88,8,11,0.1,1649,6,177,863,6
532.5284,744.9006,88,8,11,0.1,1649,6,177,863,6
584.135,743.0416,88,8,11,0.1,1158,1,214,863,7
549.1402,742.1177,88,8,11,0.3,1550,7,15,863,6
579.5652,740.2587,88,8,11,0.1,1523,7,357,863,6
674.4059,740.6372,88,8,11,0.8,1159,3,17,863,1
580.4927,739.3348,88,8,11,0.1,1578,6,18,863,6
580.4927,739.3348,88,8,11,0.1,1578,6,18,863,6
587.8677,739.3348,88,8,11,0.2,1227,5,3.01,863,5
525.2255,737.4758,88,8,11,0.2,1341,0,315,863,1
579.5848,738.3997,88,8,11,0.1,1577,10,251,863,6
634.13,738.3997,88,8,11,0.1,1381,5,238,863,5
582.3786,735.6168,88,8,11,0.1,1727,8,198,863,6
621.0808,735.6168,88,8,11,0.1,1555,5,190,863,6
578.695,734.6929,88,8,11,0.1,1765,4,109,863,6
580.5417,734.6929,88,8,11,0.1,1599,2,168,863,6
626.6201,734.6929,88,8,11,0.1,1656,7,195,863,6
530.8432,728.2031,88,8,11,1,1644,8,152,863,6
622.4573,727.268,88,8,11,9,1707,0,54,863,6
595.3815,725.4201,88,8,11,0.1,1443,4,293,863,7
611.9711,725.4201,88,8,11,0.2,1700,1,5.01,863,6
610.1898,720.4109,88,8,11,18,1891,5,50,863,6
611.497,718.1845,88,8,11,0.1,1891,4,353,863,6
634.3493,718.1957,88,8,11,0.8,1334,1,93,863,7
610.23,716.6929,88,8,11,0.1,1867,6,218,863,6
612.0722,716.1363,88,8,11,0.1,1894,6,260,863,6
610.2499,714.845,88,8,11,0.8,1611,7,348,863,6
517.223,705.9397,88,8,11,0.3,1558,10,32,863,5
580.8855,701.2977,88,8,11,0.2,2086,9,319,863,4
611.6779,701.2977,88,8,11,0.1,1961,6,92,863,3
517.2813,699.4387,88,8,11,0.1,1342,5,47,863,7
645.4453,699.4387,88,8,11,2,1661,1,188,863,6
612.2645,698.1475,88,8,11,0.1,2145,3,71,863,8
617.8029,697.5909,88,8,11,0.2,1773,7,93,863,6
614.1516,694.4295,88,8,11,0.2,1992,3,109,863,6
571.7509,692.9489,88,8,11,0.2,1518,1,199,863,5
576.3908,689.2421,88,8,11,0.1,1524,0,180,863,5
562.6104,683.6762,88,8,11,0.1,1526,2,90,863,5
524.811,682.7412,88,8,11,0.1,1713,2,294,863,5
647.4572,684.6002,88,8,11,0.3,1521,5,19,863,9
537.7246,681.8172,88,8,11,0.2,1737,4,338,863,5
563.5928,678.1104,88,8,11,0.1,1646,2,191,863,7
559.4282,677.2198,88,8,11,30,1585,4,207,863,7
610.6393,677.7319,88,8,11,1.5,1847,2,69,863,6
533.2925,662.3367,88,8,11,0.5,1565,5,268,863,7
542.5153,662.3367,88,8,11,0.3,1591,1,135,863,7
564.6588,662.3367,88,8,11,0.1,1479,3,351,863,7
542.7882,630.8006,88,8,11,0.1,1282,2,195,863,9
826.3131,878.9153,88,8,12,0.1,1402,1,126,864,6
760.6355,877.9246,88,8,12,5,1229,14,92,864,7
826.5933,875.5869,88,8,12,0.1,1091,15,258,864,1
819.7676,875.5869,88,8,12,2.5,1219,5,127,864,2
773.8211,870.1324,88,8,12,0.2,1585,5,212,864,8
783.7872,867.7168,88,8,12,0.1,1524,1,257,864,2
802.7363,856.0285,88,8,12,0.1,737,14,275,864,8
815.2257,845.6426,88,8,12,0.1,1810,2,304,864,6
817.8236,844.7075,88,8,12,0.1,1880,16,126,864,3
814.3636,842.4812,88,8,12,0.1,1828,8,141,864,4
809.6167,840.6333,88,8,12,0.5,1831,2,309,864,4
709.7632,837.3829,88,8,12,0.1,1310,12,108,864,5
809.6698,837.4719,88,8,12,0.2,1890,5,254,864,2
804.7251,836.1807,88,8,12,0.1,1820,2,355,864,6
804.1918,835.0675,88,8,12,0.1,1815,3,292,864,6
693.4815,833.0193,88,8,12,0.1,1635,16,129,864,6
805.9671,827.8319,88,8,12,0.1,2016,5,191,864,7
803.2076,827.8319,88,8,12,0.1,1889,2,25,864,4
802.4834,826.8968,88,8,12,1,1889,1,337,864,4
805.0736,825.7836,88,8,12,0.1,1881,20,138,864,8
786.737,822.4441,88,8,12,0.1,1378,6,302,864,2
699.238,816.3217,88,8,12,0.1,1952,20,71,864,7
700.7199,816.1436,88,8,12,0.1,1564,14,63,864,6
788.5083,815.2085,88,8,12,0.1,1623,19,147,864,7
785.8184,810.7558,88,8,12,0.1,1464,6,64,864,7
785.2751,810.1992,88,8,12,0.1,1625,4,78,864,7
819.3296,809.4646,88,8,12,0.1,2367,7,91,864,4
817.1212,809.4646,88,8,12,0.1,2323,14,241,864,4
737.86,805.7466,88,8,12,0.5,1948,18,286,864,3
760.1422,804.4553,88,8,12,0.1,2164,12,42,864,3
779.6845,802.5963,88,8,12,0.1,1691,4,76,864,8
735.5287,801.2939,88,8,12,58,2234,8,38,864,3
673.4982,800.203,88,8,12,0.8,942,5,12,864,1
520.9664,795.9173,88,8,12,0.5,1585,2,153,864,7
662.1968,795.3718,88,8,12,0.1,1334,11,86,864,7
769.1122,795.5499,88,8,12,0.1,1707,2,343,864,1
728.0761,794.9933,88,8,12,7,2180,4,72,864,4
633.3205,790.3514,88,8,12,0.1,1717,4,1.01,864,6
710.6962,786.6445,88,8,12,0.2,1709,3,155,864,6
607.6151,784.7856,88,8,12,0.1,1535,3,323,864,8
637.1019,782.9266,88,8,12,0.1,2072,5,129,864,4
744.0977,781.6353,88,8,12,0.1,2326,10,237,864,4
742.0893,780.7002,88,8,12,0.1,2141,9,237,864,5
749.5794,779.2197,88,8,12,0.1,1686,14,97,864,5
749.3001,778.6631,88,8,12,0.1,1699,14,112,864,5
731.5304,771.7948,88,8,12,0.1,1341,1,216,864,5
660.6565,766.2847,88,8,12,0.1,1208,9,60,864,6
734.0815,764.7596,88,8,12,0.1,1277,2,290,864,1
641.7575,763.6353,88,8,12,0.1,2401,1,144,864,4
637.7104,762.8895,88,8,12,0.1,2213,9,138,864,4
635.1396,762.5221,88,8,12,0.1,2078,6,212,864,4
736.3473,763.1566,88,8,12,0.1,1316,4,160,864,1
633.3182,760.485,88,8,12,0.1,2073,4,185,864,4
635.3453,760.1066,88,8,12,0.1,1858,8,78,864,6
637.5802,758.0694,88,8,12,0.1,1669,8,89,864,6
634.3236,753.0602,88,8,12,0.1,1463,6,359,864,6
749.8564,749.498,88,8,12,1,853,5,36,864,7
631.1883,737.4758,88,8,12,0.1,1341,4,62,864,5
656.083,736.1734,88,8,12,0.1,1705,2,140,864,5
579.6239,734.6929,88,8,12,0.1,1717,7,107,864,6
702.179,734.6929,88,8,12,1,1646,5,201,864,6
524.6086,731.4201,88,8,12,0.1,1397,7,5,864,1
516.0754,730.986,88,8,12,0.1,1651,3,146,864,5
560.3101,730.986,88,8,12,0.1,1522,2,88,864,5
624.5026,726.3441,88,8,12,0.1,1625,1,68,864,6
623.0309,725.4201,88,8,12,0.2,1619,2,43,864,6
449.8116,720.0324,88,8,12,0.1,1723,2,10,864,6
613.8791,719.8543,88,8,12,0.1,1863,3,284,864,8
608.3687,717.9953,88,8,12,0.1,1769,0,204,864,6
610.2159,717.9953,88,8,12,0.5,1644,5,334,864,6
517.2063,707.7875,88,8,12,0.2,1401,8,72,864,7
522.7548,705.9397,88,8,12,0.1,1621,11,218,864,2
517.2314,705.0046,88,8,12,0.1,1576,12,33,864,6
535.6747,705.0046,88,8,12,0.1,1672,10,298,864,7
534.7125,704.9712,88,8,12,0.1,1461,7,264,864,7
599.3049,703.7133,88,8,12,0.2,1535,14,43,864,6
568.939,697.5909,88,8,12,0.1,1685,6,222,864,6
570.7759,697.5909,88,8,12,0.1,1796,6,280,864,6
573.5514,696.6558,88,8,12,0.1,1768,12,145,864,6
645.4533,695.7319,88,8,12,2,1628,16,257,864,5
486.0073,690.7226,88,8,12,0.1,1514,1,152,864,7
578.2481,688.307,88,8,12,0.2,1524,0,253,864,5
535.8369,687.3831,88,8,12,1,1562,0,11,864,7
567.1901,687.3831,88,8,12,0.1,1463,0,282,864,7
628.9858,686.6373,88,8,12,0.1,1647,3,175,864,5
526.6318,684.6002,88,8,12,0.2,1646,6,274,864,7
619.8018,683.2978,88,8,12,0.8,1553,4,54,864,5
541.4298,680.8933,88,8,12,0.1,1655,5,44,864,5
547.9506,673.4685,88,8,12,0.1,1702,4,175,864,7
524.9005,672.5445,88,8,12,0.1,1495,4,278,864,7
536.8892,672.5445,88,8,12,0.1,1707,5,146,864,5
552.8308,672.4332,88,8,12,1,1561,0,225,864,7
573.794,671.6095,88,8,12,0.1,1770,3,246,864,5
547.5963,651.205,88,8,12,0.1,1585,0,63,864,7
716.043,920.2251,88,8,13,0.1,1346,4,109,865,6
706.9264,916.5071,88,8,13,0.1,1524,4,340,865,6
703.2762,914.6592,88,8,13,4,1595,12,182,865,2
714.2936,914.6592,88,8,13,0.1,1530,7,125,865,4
708.8147,912.8002,88,8,13,0.1,1683,1,28,865,4
716.1636,912.8002,88,8,13,0.2,1373,8,33,865,4
705.1753,910.9412,88,8,13,0.1,1158,13,10,865,2
707.0448,909.0934,88,8,13,0.1,1458,12,84,865,7
705.2341,907.2344,88,8,13,0.1,1763,6,49,865,7
707.0743,907.2344,88,8,13,0.1,1637,11,38,865,7
705.2635,905.3754,88,8,13,0.3,1749,10,256,865,7
754.8524,905.3754,88,8,13,0.1,1097,2,41,865,1
703.4523,903.5275,88,8,13,0.2,1533,6,213,865,6
707.1331,903.5275,88,8,13,0.2,1736,8,159,865,6
707.1331,903.5275,88,8,13,0.3,1736,8,159,865,6
710.8028,903.5275,88,8,13,0.1,1876,11,199,865,4
715.9634,830.7929,88,8,13,0.1,1334,4,10,865,6
636.6337,820.0397,88,8,13,0.1,1007,7,216,865,7
581.5649,808.908,88,8,13,2,1522,1,111,865,6
652.9509,808.2512,88,8,13,0.1,1472,8,62,865,2
488.7379,777.1826,88,8,13,0.1,1075,4,276,865,7
488.7379,777.1826,88,8,13,0.1,1075,4,276,865,7
619.1994,770.3143,88,8,13,0.1,1692,1,334,865,8
637.8423,767.5314,88,8,13,0.1,2390,11,102,865,3
639.9409,761.2197,88,8,13,0.1,1990,9,190,865,4
627.248,759.7392,88,8,13,0.4,1971,10,199,865,4
555.8186,757.1344,88,8,13,0.8,975,3,23,865,7
488.4298,755.5314,88,8,13,0.1,609,7,327,865,7
777.3859,756.9563,88,8,13,3,1158,12,158,865,9
618.4743,753.806,88,8,13,0.1,1646,8,237,865,5
515.4972,744.2773,88,8,13,0.1,1543,1,116,865,5
477.3062,742.1511,88,8,13,0.1,864,10,58,865,7
463.8377,741.0602,88,8,13,0.1,1584,0,144,865,7
468.3404,739.4572,88,8,13,0.8,1456,5,180,865,7
582.3589,737.4758,88,8,13,0.1,1868,9,50,865,6
443.6689,733.0231,88,8,13,0.1,1402,2,132,865,7
469.2173,714.0992,88,8,13,0.5,1745,10,40,865,6
484.6508,698.1475,88,8,13,0.1,1375,5,144,865,7
484.1038,697.4016,88,8,13,0.1,1372,4,140,865,7
485.2242,695.7319,88,8,13,0.1,1279,2,272,865,7
575.4084,695.7319,88,8,13,0.1,1643,6,215,865,5
490.9608,693.8729,88,8,13,0.1,1399,12,66,865,7
552.772,678.8117,88,8,13,0.1,1521,2,67,865,8
557.2292,675.628,88,8,13,0.1,1463,0,157,865,7
750.3929,887.2863,88,8,14,3,1157,3,95,866,2
764.1895,885.65,88,8,14,2,569,5,301,866,8
693.4549,834.8782,88,8,14,0.1,1534,7,62,866,6
607.3266,808.908,88,8,14,0.1,1158,3,221,866,7
609.786,808.2512,88,8,14,0.1,1158,2,219,866,7
607.4608,797.7763,88,8,14,0.1,1447,3,0.000163,866,7
605.7596,770.5036,88,8,14,0.2,1661,2,90,866,7
601.5226,769.947,88,8,14,4.3,1883,10,180,866,6
641.5404,766.0509,88,8,14,0.1,2069,4,196,866,4
592.3736,764.9377,88,8,14,0.2,1772,4,132,866,6
639.7172,764.1919,88,8,14,0.1,2156,15,241,866,4
564.805,757.1344,88,8,14,0.1,1135,3,206,866,1
649.0339,756.0323,88,8,14,0.1,1972,7,216,866,6
620.7854,745.0787,88,8,14,0.1,1463,4,160,866,5
549.3247,723.5611,88,8,14,0.1,1036,6,264,866,7
632.8267,723.7504,88,8,14,25,1304,6,41,866,7
461.7936,716.9489,88,8,14,0.1,1280,6,298,866,7
473.1152,710.9489,88,8,14,0.1,1758,2,210,866,6
546.7385,705.0046,88,8,14,0.2,1270,4,302,866,7
750.6475,690.166,88,8,14,1,958,2,151,866,9
575.5265,683.6762,88,8,14,0.1,1706,1,315,866,5
522.5615,625.2681,88,8,14,0.2,1585,1,60,866,2
609.374,617.8099,88,8,14,0.1,1646,1,16,866,7
609.482,782.9266,88,8,15,0.1,1609,7,300,867,8
587.272,759.55,88,8,15,0.1,1630,4,311,867,6
740.9072,732.8005,88,8,15,1,1705,7,275,867,1
576.3243,729.806,88,8,15,0.1,1643,7,243,867,6
549.2973,726.3441,88,8,15,0.2,1207,3,20,867,7
574.4625,698.5148,88,8,15,1.5,1936,12,170,867,6
497.9496,695.7319,88,8,15,0.1,1341,1,4,867,9
762.3255,811.2011,88,8,16,0.1,1499,6,281,868,6
479.1779,776.2475,88,8,16,0.1,1240,1,135,868,7
533.4585,745.8802,88,8,16,0.1,1542,5,71,868,5
622.4156,730.986,88,8,16,0.1,1450,2,326,868,5
643.452,744.9006,88,8,18,0.1,1402,6,37,870,5
608.7571,704.4257,88,8,18,0.1,1904,14,283,870,6
608.7571,704.4257,88,8,18,0.1,1904,14,283,870,6
827.0208,875.7316,88,8,19,0,1128,5,265,871,1
606.5732,699.5723,88,8,20,1,2233,9,247,872,6
483.9455,753.9173,88,8,21,24,661,5,254,873,9
596.7081,772.5407,88,8,22,0.3,1430,13,313,874,5
695.9678,912.8002,88,8,23,0.1,975,18,11,875,6
716.081,879.1268,88,8,23,7572,549,10,75,875,1
650.6132,813.0824,88,8,23,0.1,1027,11,34,875,1
497.4015,757.1344,88,8,24,0.1,641,8,348,876,7
562.9083,723.383,88,8,24,1,1485,6,134,876,7
768.1001,882.5554,88,8,25,57838,876,10,343,877,1
741.2892,882.3884,88,8,25,0.1,1280,1,346,877,2
741.2892,882.3884,88,8,25,2,1280,1,346,877,2
768.8416,882.3884,88,8,25,5791,881,7,30,877,1
713.0225,879.4051,88,8,25,100,751,15,355,877,1
506.5564,760.3403,88,8,25,0.1,664,7,280,877,7
704.9082,855.2827,88,8,26,0.1,1140,1,192,878,5
648.6486,788.9377,88,8,27,0.8,1527,5,291,879,2
572.9431,654.9119,88,8,28,2,1646,3,40,880,7
646.0641,813.0824,88,8,29,0.1,1237,3,271,881,2
774.5385,801.8505,88,8,29,0.1,1767,0,79,881,8
709.7301,723.5611,88,8,29,1,1733,5,349,881,2
602.0709,770.3143,88,8,30,0.1,1889,6,189,882,6
428.8213,716.6929,88,8,30,0.1,1614,4,207,882,6
625.5908,658.6633,88,9,2,20,1209,0,217,885,9
707.4235,884.9709,88,9,3,2200,1156,1,45,886,6
506.6283,755.0973,88,9,3,45,932,2,95,886,7
539.1483,628.9416,88,9,3,3,1382,1,131,886,9
742.6468,865.1231,88,9,6,0.1,1419,12,91,889,2
536.7549,799.6241,88,9,6,0.3,1464,0,198,889,7
623.1688,827.5758,88,9,7,0.1,1279,1,126,890,6
767.9827,772.7299,88,9,8,3,965,3,171,891,8
629.304,725.2309,88,9,9,2,1342,4,46,892,5
662.989,758.2698,88,9,10,0.1,1258,10,14,893,7
533.1686,774.8227,88,9,13,2,1196,4,279,896,7
544.6587,749.0973,88,9,17,3,1157,0,238,900,1
598.8942,742.1177,88,9,17,0.1,1584,5,221,900,6
715.1288,799.0675,88,9,18,0.2,2266,8,21,901,3
585.7124,679.9582,88,9,18,3,1581,6,289,901,6
698.5977,810.0211,88,9,19,1,1807,7,273,902,4
550.8544,802.0286,88,9,19,0.1,1220,2,64,902,7
497.6085,771.5722,88,9,19,0.1,810,7,9,902,7
595.3219,730.986,88,9,23,0.2,1849,2,70,906,8
783.4659,807.9729,88,10,1,1,1597,10,246,914,6
577.3786,771.7948,88,10,1,0.7,1463,4,309,914,8
709.9903,919.8466,88,10,2,0.1,1523,6,139,915,6
470.1723,709.6465,88,10,2,0.1,1851,5,138,915,7
507.1666,652.5074,88,10,2,0.1,1524,3,236,915,8
588.7555,742.1177,88,10,3,3,1262,3,203,916,7
791.7212,788.459,88,10,4,0.5,1283,8,122,917,2
625.5096,666.6002,88,10,4,2,1572,5,97,917,7
596.5676,784.7856,88,10,5,0.1,1900,10,261,918,7
656.6733,724.6075,88,10,5,0.1,1191,1,135,918,6
640.9825,781.8134,88,10,6,0.1,1861,10,11,919,4
577.816,730.986,88,10,8,0.1,1768,7,114,921,6
520.4729,790.1622,88,10,9,0.1,1463,1,193,922,7
707.4828,927.0822,88,10,10,2.5,1219,4,276,923,2
517.002,730.0509,88,10,10,0.2,1703,3,107,923,5
806.1441,782.37,88,10,11,0.5,1424,1,141,924,6
559.2775,741.1826,88,10,11,0.8,1432,3,291,924,5
695.5873,863.42,88,10,13,0.1,1311,3,143,926,7
748.1281,912.0544,88,10,14,0.1,961,8,68,927,1
506.5564,760.3403,88,10,15,0.1,664,7,280,928,7
557.4649,704.4257,88,10,18,0.1,1291,10,262,931,7
571.168,795.7948,88,10,20,0.1,1099,1,285,933,2
540.1704,749.0973,88,10,20,0.1,1103,2,2.01,933,1
504.1441,757.1344,88,10,22,0.1,784,9,350,935,7
521.7743,670.4963,88,10,22,0.1,1626,7,173,935,7
712.8195,892.3958,88,10,24,0.1,1189,1,166,937,7
711.0629,910.0173,88,10,25,0.1,1646,12,226,938,4
736.8601,905.1973,88,10,25,0.6,1327,2,42,938,7
685.3936,883.6685,88,10,25,1.5,1317,6,297,938,7
691.4773,906.1212,88,10,26,100,1585,6,12,939,7
716.081,879.1268,88,10,26,1,549,10,75,939,1
691.0538,873.8392,88,10,26,1.7,669,20,312,939,5
693.2449,866.6704,88,10,26,5,1167,6,257,939,6
663.6176,864.5665,88,10,26,24,1043,12,32,939,6
629.9057,737.4758,88,10,26,0.1,1429,5,40,939,5
714.5767,908.7149,88,10,27,0.1,1804,3,237,940,7
683.1691,884.9709,88,10,27,0.1,915,13,289,940,6
698.3419,877.5461,88,10,27,0.5,727,10,46,940,6
697.8441,866.6704,88,10,27,0.1,1179,5,87,940,6
695.5873,863.42,88,10,27,0.1,1311,3,143,940,7
605.5274,805.19,88,10,27,0.1,1254,3,55,940,2
550.9559,792.6779,88,10,27,0.1,1220,4,103,940,5
587.2694,793.1343,88,10,27,1,1537,7,229,940,6
607.5162,793.1343,88,10,27,0.1,1344,2,42,940,5
523.971,789.4275,88,10,27,0.2,1470,1,161,940,7
638.8436,790.3514,88,10,27,0.1,1950,4,83,940,8
514.7823,788.1251,88,10,27,0.2,1341,0,301,940,5
537.7318,768.3885,88,10,27,0.8,987,4,202,940,1
572.0089,666.0436,88,10,27,12,1640,4,50,940,8
693.77,912.4329,88,10,28,0.5,1144,14,345,941,6
736.5069,903.8948,88,10,28,0.2,1474,2,55,941,1
765.8016,888.1212,88,10,28,10,528,6,301,941,8
764.7521,884.9709,88,10,28,0.1,548,4,301,941,8
709.3111,881.2641,88,10,28,0.1,1036,5,183,941,6
697.7952,869.932,88,10,28,0.1,1104,2,15,941,6
702.5783,856.9079,88,10,28,0.1,1158,1,186,941,6
625.6409,816.3217,88,10,28,0.2,1132,3,80,941,7
635.0727,797.7763,88,10,28,0.5,1532,5,89,941,7
626.0539,782.9266,88,10,28,0.1,1645,5,320,941,6
574.114,767.1641,88,10,28,0.1,1463,6,53,941,5
569.5337,764.5592,88,10,28,2.2,1583,2,246,941,5
708.9889,901.8577,88,10,29,1,1411,14,174,942,4
651.0015,846.01,88,10,29,0.1,1133,3,273,942,6
631.1613,816.3217,88,10,29,0.2,1023,2,127,942,7
526.3032,795.728,88,10,29,0.1,1585,0,213,942,7
498.936,789.7948,88,10,29,2.5,1452,4,185,942,5
526.1709,790.3514,88,10,29,1,1467,3,116,942,7
575.7713,781.2457,88,10,29,3,1406,5,222,942,6
554.4647,778.6631,88,10,29,1.2,913,5,96,942,7
567.804,771.2383,88,10,29,0.1,1219,1,2.01,942,5
615.7668,716.1363,88,10,29,0.1,1894,5,140,942,7
615.7668,716.1363,88,10,29,0.1,1894,5,140,942,7
713.9989,861.7947,88,10,30,2,1244,2,147,943,5
598.2605,797.7763,88,10,30,0.1,1390,2,286,943,5
601.0217,797.7763,88,10,30,0.2,1433,1,337,943,6
519.3153,795.3607,88,10,30,1,1585,0,210,943,2
520.9721,795.3607,88,10,30,0.1,1585,1,112,943,7
523.7772,791.0972,88,10,30,0.1,1522,2,167,943,7
511.8069,790.7188,88,10,30,0.1,1458,2,171,943,7
614.1253,763.8245,88,10,30,3,1702,7,170,943,4
601.9955,761.409,88,10,30,0.1,1581,5,350,943,5
609.745,760.2958,88,10,30,5,1409,5,47,943,4
608.3483,752.8709,88,10,30,0.1,1585,2,199,943,6
635.7692,740.0695,88,10,30,0.5,1341,2,15,943,5
708.5639,917.4421,88,10,31,0.1,1512,2,3.01,944,6
727.2332,909.6499,88,10,31,0.1,1494,8,48,944,2
725.5957,908.7149,88,10,31,0.1,1544,3,28,944,6
765.2194,900.3661,88,10,31,1,1097,2,87,944,1
636.5616,825.6055,88,10,31,0.1,1139,3,113,944,6
636.5616,825.6055,88,10,31,0.1,1139,3,113,944,6
605.4488,811.6909,88,10,31,0.1,1152,1,53,944,7
760.8766,804.8226,88,10,31,0.1,2000,16,57,944,3
635.0262,801.4831,88,10,31,5,1582,6,201,944,7
628.7023,792.2104,88,10,31,1.5,1611,1,343,944,6
607.5493,790.3514,88,10,31,0.5,1462,1,23,944,5
589.3867,784.7856,88,10,31,20,1463,4,326,944,6
574.8505,767.5314,88,10,31,0.2,1340,3,284,944,5
704.2016,914.6592,88,11,1,0.1,1616,8,209,945,2
722.7078,905.3754,88,11,1,0.1,1650,8,115,945,2
703.7413,884.9709,88,11,1,0.1,1279,1,100,945,6
657.6987,792.1547,88,11,1,0.1,1425,6,120,945,6
635.0959,795.9173,88,11,2,0.1,1770,6,61,946,8
715.6493,922.0729,88,11,3,0.1,1341,3,125,947,6
532.938,794.9933,88,11,5,0.3,1505,0,122,949,7
637.0744,785.1529,88,11,6,0.1,1902,10,101,950,4
640.7623,784.4182,88,11,7,0.1,1656,13,358,951,4
742.1316,777.7392,88,11,7,0.1,1764,12,222,951,4
744.9098,776.626,88,11,7,0.1,1707,11,218,951,4
743.1672,769.3904,88,11,7,0.1,1154,5,149,951,7
699.6456,912.2436,88,11,21,0.1,1050,11,19,965,6
551.0673,781.2457,89,4,12,0.1,1099,9,33,1107,2
546.2818,707.6539,89,4,13,3,1194,2,342,1108,7
663.7204,842.2586,89,5,3,0.1,916,2,263,1128,8
639.655,799.6241,89,5,5,0.1,1614,7,239,1130,6
566.9962,761.0416,89,5,5,0.1,1402,5,215,1130,5
557.2579,660.4444,89,5,9,0.1,1464,0,33,1134,1
537.6326,778.0397,89,5,14,0.1,799,13,353,1139,1
537.6326,778.0397,89,5,14,0.1,799,13,353,1139,1
679.2635,725.0417,89,5,27,3,1259,8,155,1152,7
733.9245,776.0026,89,6,1,0.1,1158,2,181,1157,6
508.9336,705.0046,89,6,3,2,1603,8,218,1159,7
649.121,848.7929,89,6,5,7.7,1191,2,209,1161,6
608.3085,723.5611,89,6,6,0.5,1853,8,52,1162,6
641.4636,817.9135,89,6,8,0.1,1006,3,298,1164,1
691.5663,808.2512,89,6,8,1,1475,8,239,1164,6
627.1768,758.2698,89,6,8,0.8,1802,11,291,1164,4
679.0807,724.6075,89,6,8,1,1217,5,153,1164,7
497.3086,685.1901,89,6,9,0.1,1207,8,217,1165,7
750.517,770.8709,89,6,15,0.1,1402,5,102,1171,1
516.7781,651.205,89,6,15,0.3,1501,1,72,1171,7
552.9323,661.2792,89,6,18,2,1673,4,161,1174,7
495.1577,757.1344,89,6,19,0.1,609,4,291,1175,1
785.3785,814.8412,89,6,20,0.1,1694,13,131,1176,7
522.3103,651.7616,89,6,23,0.1,1525,2,107,1179,7
546.865,753.9173,89,6,24,0.1,1188,1,310,1180,1
545.0221,712.1289,89,6,25,1,999,2,26,1181,7
596.0244,819.5276,89,6,26,0.1,1329,1,95,1182,7
704.7205,806.4924,89,6,26,0.1,1893,5,161,1182,2
789.7854,792.2104,89,6,26,0.1,1564,14,48,1182,8
571.2945,789.4275,89,6,30,0.1,1326,8,10,1186,2
636.5443,737.1084,89,6,30,0.1,1448,7,201,1186,5
493.0666,684.2328,89,6,30,0.1,1378,3,319,1186,7
681.811,863.42,89,7,1,0.1,1220,2,44,1187,6
772.2548,795.1714,89,7,1,0.1,1853,2,106,1187,1
556.1839,680.8933,89,7,1,0.2,1584,5,97,1187,5
672.7053,856.9079,89,7,2,0.1,853,2,40,1188,5
582.8813,686.4592,89,7,2,2,1599,4,24,1188,6
698.4297,926.3475,89,7,4,0.1,766,7,254,1190,1
697.0339,926.1583,89,7,4,0.1,711,14,53,1190,1
696.4309,918.3661,89,7,4,0.1,854,10,328,1190,6
696.1434,917.7316,89,7,4,0.1,903,10,312,1190,6
